hiy,diy,hid,KBH_1,KBH_2,KBH_3,KBH_4,KBH_5,KBH_6,KBH_7,KBH_8,KBH_9,KBH_10,KBH_11,KBH_12,KBH_13,KBH_14,AAR_1,AAR_2,AAR_3,AAR_4,AAR_5,AAR_6,AAR_7,AAR_8,AAR_9,TVIS_1,TVIS_2,TVIS_3,TVIS_4,TVIS_5,TVIS_6,copenhagen (MWh),TVIS (MWh),Aarhus (MWh)
7581,316,21,169.4409962,112.9606641,112.9606641,112.9606641,56.48033205,56.48033205,56.48033205,112.9606641,112.9606641,56.48033205,56.48033205,56.48033205,56.48033205,112.9606641,125.0969338,62.5484669,62.5484669,62.5484669,62.5484669,62.5484669,62.5484669,62.5484669,62.5484669,56.01355245,56.01355245,74.6847366,56.01355245,74.6847366,56.01355245,1129.606641,373.423683,625.484669
7582,316,22,158.3676609,105.5784406,105.5784406,105.5784406,52.78922029,52.78922029,52.78922029,105.5784406,105.5784406,52.78922029,52.78922029,52.78922029,52.78922029,105.5784406,116.9215788,58.46078941,58.46078941,58.46078941,58.46078941,58.46078941,58.46078941,58.46078941,58.46078941,52.35294574,52.35294574,69.80392765,52.35294574,69.80392765,52.35294574,1055.784406,349.0196383,584.6078941
7583,316,23,143.5156776,95.67711837,95.67711837,95.67711837,47.83855919,47.83855919,47.83855919,95.67711837,95.67711837,47.83855919,47.83855919,47.83855919,47.83855919,95.67711837,105.9564782,52.9782391,52.9782391,52.9782391,52.9782391,52.9782391,52.9782391,52.9782391,52.9782391,47.44319919,47.44319919,63.25759892,47.44319919,63.25759892,47.44319919,956.7711837,316.2879946,529.782391
7584,317,0,143.3114263,95.54095087,95.54095087,95.54095087,47.77047544,47.77047544,47.77047544,95.54095087,95.54095087,47.77047544,47.77047544,47.77047544,47.77047544,95.54095087,105.8056811,52.90284057,52.90284057,52.90284057,52.90284057,52.90284057,52.90284057,52.90284057,52.90284057,47.37567812,47.37567812,63.16757083,47.37567812,63.16757083,47.37567812,955.4095087,315.8378541,529.0284057
7585,317,1,142.8883344,95.25888963,95.25888963,95.25888963,47.62944482,47.62944482,47.62944482,95.25888963,95.25888963,47.62944482,47.62944482,47.62944482,47.62944482,95.25888963,105.4933158,52.7466579,52.7466579,52.7466579,52.7466579,52.7466579,52.7466579,52.7466579,52.7466579,47.23581304,47.23581304,62.98108405,47.23581304,62.98108405,47.23581304,952.5888963,314.9054203,527.466579
7586,317,2,151.6419592,101.0946395,101.0946395,101.0946395,50.54731973,50.54731973,50.54731973,101.0946395,101.0946395,50.54731973,50.54731973,50.54731973,50.54731973,101.0946395,111.956047,55.9780235,55.9780235,55.9780235,55.9780235,55.9780235,55.9780235,55.9780235,55.9780235,50.12957328,50.12957328,66.83943105,50.12957328,66.83943105,50.12957328,1010.946395,334.1971552,559.780235
7587,317,3,167.7923968,111.8615979,111.8615979,111.8615979,55.93079894,55.93079894,55.93079894,111.8615979,111.8615979,55.93079894,55.93079894,55.93079894,55.93079894,111.8615979,123.8797861,61.93989304,61.93989304,61.93989304,61.93989304,61.93989304,61.93989304,61.93989304,61.93989304,55.46856093,55.46856093,73.95808125,55.46856093,73.95808125,55.46856093,1118.615979,369.7904062,619.3989304
7588,317,4,184.8327863,123.2218575,123.2218575,123.2218575,61.61092877,61.61092877,61.61092877,123.2218575,123.2218575,61.61092877,61.61092877,61.61092877,61.61092877,123.2218575,136.4605695,68.23028475,68.23028475,68.23028475,68.23028475,68.23028475,68.23028475,68.23028475,68.23028475,61.10174754,61.10174754,81.46899672,61.10174754,81.46899672,61.10174754,1232.218575,407.3449836,682.3028475
7589,317,5,208.5551093,139.0367396,139.0367396,139.0367396,69.51836978,69.51836978,69.51836978,139.0367396,139.0367396,69.51836978,69.51836978,69.51836978,69.51836978,139.0367396,153.9745711,76.98728554,76.98728554,76.98728554,76.98728554,76.98728554,76.98728554,76.98728554,76.98728554,68.9438378,68.9438378,91.92511707,68.9438378,91.92511707,68.9438378,1390.367396,459.6255853,769.8728554
7590,317,6,219.7013915,146.4675943,146.4675943,146.4675943,73.23379717,73.23379717,73.23379717,146.4675943,146.4675943,73.23379717,73.23379717,73.23379717,73.23379717,146.4675943,162.2037822,81.10189108,81.10189108,81.10189108,81.10189108,81.10189108,81.10189108,81.10189108,81.10189108,72.62855918,72.62855918,96.8380789,72.62855918,96.8380789,72.62855918,1464.675943,484.1903945,811.0189108
7591,317,7,230.5850649,153.7233766,153.7233766,153.7233766,76.86168831,76.86168831,76.86168831,153.7233766,153.7233766,76.86168831,76.86168831,76.86168831,76.86168831,153.7233766,170.2391113,85.11955565,85.11955565,85.11955565,85.11955565,85.11955565,85.11955565,85.11955565,85.11955565,76.22646775,76.22646775,101.6352903,76.22646775,101.6352903,76.22646775,1537.233766,508.1764516,851.1955565
7592,317,8,227.4921175,151.6614117,151.6614117,151.6614117,75.83070584,75.83070584,75.83070584,151.6614117,151.6614117,75.83070584,75.83070584,75.83070584,75.83070584,151.6614117,167.9556129,83.97780647,83.97780647,83.97780647,83.97780647,83.97780647,83.97780647,83.97780647,83.97780647,75.20400579,75.20400579,100.2720077,75.20400579,100.2720077,75.20400579,1516.614117,501.3600386,839.7780647
7593,317,9,202.7631276,135.1754184,135.1754184,135.1754184,67.58770922,67.58770922,67.58770922,135.1754184,135.1754184,67.58770922,67.58770922,67.58770922,67.58770922,135.1754184,149.6983973,74.84919864,74.84919864,74.84919864,74.84919864,74.84919864,74.84919864,74.84919864,74.84919864,67.02913311,67.02913311,89.37217748,67.02913311,89.37217748,67.02913311,1351.754184,446.8608874,748.4919864
7594,317,10,182.8778101,121.9185401,121.9185401,121.9185401,60.95927004,60.95927004,60.95927004,121.9185401,121.9185401,60.95927004,60.95927004,60.95927004,60.95927004,121.9185401,135.0172262,67.5086131,67.5086131,67.5086131,67.5086131,67.5086131,67.5086131,67.5086131,67.5086131,60.45547442,60.45547442,80.60729923,60.45547442,80.60729923,60.45547442,1219.185401,403.0364961,675.086131
7595,317,11,172.4172286,114.944819,114.944819,114.944819,57.47240952,57.47240952,57.47240952,114.944819,114.944819,57.47240952,57.47240952,57.47240952,57.47240952,114.944819,127.2942624,63.6471312,63.6471312,63.6471312,63.6471312,63.6471312,63.6471312,63.6471312,63.6471312,56.99743093,56.99743093,75.99657457,56.99743093,75.99657457,56.99743093,1149.44819,379.9828729,636.471312
7596,317,12,166.7127831,111.1418554,111.1418554,111.1418554,55.5709277,55.5709277,55.5709277,111.1418554,111.1418554,55.5709277,55.5709277,55.5709277,55.5709277,111.1418554,123.0827159,61.54135795,61.54135795,61.54135795,61.54135795,61.54135795,61.54135795,61.54135795,61.54135795,55.11166384,55.11166384,73.48221845,55.11166384,73.48221845,55.11166384,1111.418554,367.4110922,615.4135795
7597,317,13,159.3743277,106.2495518,106.2495518,106.2495518,53.1247759,53.1247759,53.1247759,106.2495518,106.2495518,53.1247759,53.1247759,53.1247759,53.1247759,106.2495518,117.6647929,58.83239645,58.83239645,58.83239645,58.83239645,58.83239645,58.83239645,58.83239645,58.83239645,52.68572817,52.68572817,70.24763756,52.68572817,70.24763756,52.68572817,1062.495518,351.2381878,588.3239645
7598,317,14,162.1025407,108.0683605,108.0683605,108.0683605,54.03418025,54.03418025,54.03418025,108.0683605,108.0683605,54.03418025,54.03418025,54.03418025,54.03418025,108.0683605,119.6790108,59.8395054,59.8395054,59.8395054,59.8395054,59.8395054,59.8395054,59.8395054,59.8395054,53.58761678,53.58761678,71.4501557,53.58761678,71.4501557,53.58761678,1080.683605,357.2507785,598.395054
7599,317,15,171.6877598,114.4585066,114.4585066,114.4585066,57.22925328,57.22925328,57.22925328,114.4585066,114.4585066,57.22925328,57.22925328,57.22925328,57.22925328,114.4585066,126.7557015,63.37785074,63.37785074,63.37785074,63.37785074,63.37785074,63.37785074,63.37785074,63.37785074,56.75628424,56.75628424,75.67504566,56.75628424,75.67504566,56.75628424,1144.585066,378.3752283,633.7785074
7600,317,16,191.1062174,127.4041449,127.4041449,127.4041449,63.70207246,63.70207246,63.70207246,127.4041449,127.4041449,63.70207246,63.70207246,63.70207246,63.70207246,127.4041449,141.0921935,70.54609677,70.54609677,70.54609677,70.54609677,70.54609677,70.54609677,70.54609677,70.54609677,63.17560905,63.17560905,84.2341454,63.17560905,84.2341454,63.17560905,1274.041449,421.170727,705.4609677
7601,317,17,196.3438028,130.8958686,130.8958686,130.8958686,65.44793428,65.44793428,65.44793428,130.8958686,130.8958686,65.44793428,65.44793428,65.44793428,65.44793428,130.8958686,144.9590611,72.47953053,72.47953053,72.47953053,72.47953053,72.47953053,72.47953053,72.47953053,72.47953053,64.90704226,64.90704226,86.54272302,64.90704226,86.54272302,64.90704226,1308.958686,432.7136151,724.7953053
7602,317,18,196.9857353,131.3238235,131.3238235,131.3238235,65.66191177,65.66191177,65.66191177,131.3238235,131.3238235,65.66191177,65.66191177,65.66191177,65.66191177,131.3238235,145.4329947,72.71649734,72.71649734,72.71649734,72.71649734,72.71649734,72.71649734,72.71649734,72.71649734,65.11925135,65.11925135,86.82566846,65.11925135,86.82566846,65.11925135,1313.238235,434.1283423,727.1649734
7603,317,19,195.103706,130.0691373,130.0691373,130.0691373,65.03456867,65.03456867,65.03456867,130.0691373,130.0691373,65.03456867,65.03456867,65.03456867,65.03456867,130.0691373,144.0435075,72.02175373,72.02175373,72.02175373,72.02175373,72.02175373,72.02175373,72.02175373,72.02175373,64.49709289,64.49709289,85.99612386,64.49709289,85.99612386,64.49709289,1300.691373,429.9806193,720.2175373
7604,317,20,192.5067973,128.3378649,128.3378649,128.3378649,64.16893244,64.16893244,64.16893244,128.3378649,128.3378649,64.16893244,64.16893244,64.16893244,64.16893244,128.3378649,142.1262305,71.06311527,71.06311527,71.06311527,71.06311527,71.06311527,71.06311527,71.06311527,71.06311527,63.63861069,63.63861069,84.85148092,63.63861069,84.85148092,63.63861069,1283.378649,424.2574046,710.6311527
7605,317,21,182.1045733,121.4030488,121.4030488,121.4030488,60.70152442,60.70152442,60.70152442,121.4030488,121.4030488,60.70152442,60.70152442,60.70152442,60.70152442,121.4030488,134.4463516,67.22317581,67.22317581,67.22317581,67.22317581,67.22317581,67.22317581,67.22317581,67.22317581,60.19985893,60.19985893,80.26647858,60.19985893,80.26647858,60.19985893,1214.030488,401.3323929,672.2317581
7606,317,22,176.8086303,117.8724202,117.8724202,117.8724202,58.9362101,58.9362101,58.9362101,117.8724202,117.8724202,58.9362101,58.9362101,58.9362101,58.9362101,117.8724202,130.5363992,65.26819962,65.26819962,65.26819962,65.26819962,65.26819962,65.26819962,65.26819962,65.26819962,58.44913398,58.44913398,77.93217865,58.44913398,77.93217865,58.44913398,1178.724202,389.6608932,652.6819962
7607,317,23,172.2713348,114.8475565,114.8475565,114.8475565,57.42377827,57.42377827,57.42377827,114.8475565,114.8475565,57.42377827,57.42377827,57.42377827,57.42377827,114.8475565,127.1865502,63.59327511,63.59327511,63.59327511,63.59327511,63.59327511,63.59327511,63.59327511,63.59327511,56.94920159,56.94920159,75.93226879,56.94920159,75.93226879,56.94920159,1148.475565,379.6613439,635.9327511
7608,318,0,173.7302723,115.8201815,115.8201815,115.8201815,57.91009076,57.91009076,57.91009076,115.8201815,115.8201815,57.91009076,57.91009076,57.91009076,57.91009076,115.8201815,128.2636721,64.13183605,64.13183605,64.13183605,64.13183605,64.13183605,64.13183605,64.13183605,64.13183605,57.43149497,57.43149497,76.57532662,57.43149497,76.57532662,57.43149497,1158.201815,382.8766331,641.3183605
7609,318,1,179.638969,119.7593126,119.7593126,119.7593126,59.87965632,59.87965632,59.87965632,119.7593126,119.7593126,59.87965632,59.87965632,59.87965632,59.87965632,119.7593126,132.6260157,66.31300783,66.31300783,66.31300783,66.31300783,66.31300783,66.31300783,66.31300783,66.31300783,59.38478313,59.38478313,79.17971084,59.38478313,79.17971084,59.38478313,1197.593126,395.8985542,663.1300783
7610,318,2,181.1562639,120.7708426,120.7708426,120.7708426,60.38542131,60.38542131,60.38542131,120.7708426,120.7708426,60.38542131,60.38542131,60.38542131,60.38542131,120.7708426,133.7462224,66.8731112,66.8731112,66.8731112,66.8731112,66.8731112,66.8731112,66.8731112,66.8731112,59.88636824,59.88636824,79.84849099,59.88636824,79.84849099,59.88636824,1207.708426,399.2424549,668.731112
7611,318,3,177.9979372,118.6652915,118.6652915,118.6652915,59.33264575,59.33264575,59.33264575,118.6652915,118.6652915,59.33264575,59.33264575,59.33264575,59.33264575,118.6652915,131.414455,65.70722752,65.70722752,65.70722752,65.70722752,65.70722752,65.70722752,65.70722752,65.70722752,58.8422933,58.8422933,78.45639107,58.8422933,78.45639107,58.8422933,1186.652915,392.2819554,657.0722752
7612,318,4,182.1434774,121.4289849,121.4289849,121.4289849,60.71449247,60.71449247,60.71449247,121.4289849,121.4289849,60.71449247,60.71449247,60.71449247,60.71449247,121.4289849,134.4750742,67.23753712,67.23753712,67.23753712,67.23753712,67.23753712,67.23753712,67.23753712,67.23753712,60.21271981,60.21271981,80.28362641,60.21271981,80.28362641,60.21271981,1214.289849,401.4181321,672.3753712
7613,318,5,197.8610978,131.9073985,131.9073985,131.9073985,65.95369927,65.95369927,65.95369927,131.9073985,131.9073985,65.95369927,65.95369927,65.95369927,65.95369927,131.9073985,146.0792678,73.0396339,73.0396339,73.0396339,73.0396339,73.0396339,73.0396339,73.0396339,73.0396339,65.40862737,65.40862737,87.21150316,65.40862737,87.21150316,65.40862737,1319.073985,436.0575158,730.396339
7614,318,6,219.3950146,146.2633431,146.2633431,146.2633431,73.13167155,73.13167155,73.13167155,146.2633431,146.2633431,73.13167155,73.13167155,73.13167155,73.13167155,146.2633431,161.9775866,80.98879329,80.98879329,80.98879329,80.98879329,80.98879329,80.98879329,80.98879329,80.98879329,72.52727757,72.52727757,96.70303676,72.52727757,96.70303676,72.52727757,1462.633431,483.5151838,809.8879329
7615,318,7,222.1524064,148.1016043,148.1016043,148.1016043,74.05080215,74.05080215,74.05080215,148.1016043,148.1016043,74.05080215,74.05080215,74.05080215,74.05080215,148.1016043,164.0133469,82.00667345,82.00667345,82.00667345,82.00667345,82.00667345,82.00667345,82.00667345,82.00667345,73.43881205,73.43881205,97.91841606,73.43881205,97.91841606,73.43881205,1481.016043,489.5920803,820.0667345
7616,318,8,232.262843,154.8418953,154.8418953,154.8418953,77.42094767,77.42094767,77.42094767,154.8418953,154.8418953,77.42094767,77.42094767,77.42094767,77.42094767,154.8418953,171.4778015,85.73890073,85.73890073,85.73890073,85.73890073,85.73890073,85.73890073,85.73890073,85.73890073,76.78110513,76.78110513,102.3748068,76.78110513,102.3748068,76.78110513,1548.418953,511.8740342,857.3890073
7617,318,9,236.0123123,157.3415415,157.3415415,157.3415415,78.67077076,78.67077076,78.67077076,157.3415415,157.3415415,78.67077076,78.67077076,78.67077076,78.67077076,157.3415415,174.2460047,87.12300233,87.12300233,87.12300233,87.12300233,87.12300233,87.12300233,87.12300233,87.12300233,78.0205991,78.0205991,104.0274655,78.0205991,104.0274655,78.0205991,1573.415415,520.1373273,871.2300233
7618,318,10,232.8901861,155.2601241,155.2601241,155.2601241,77.63006204,77.63006204,77.63006204,155.2601241,155.2601241,77.63006204,77.63006204,77.63006204,77.63006204,155.2601241,171.9409639,85.97048193,85.97048193,85.97048193,85.97048193,85.97048193,85.97048193,85.97048193,85.97048193,76.98849128,76.98849128,102.6513217,76.98849128,102.6513217,76.98849128,1552.601241,513.2566085,859.7048193
7619,318,11,222.8526964,148.5684643,148.5684643,148.5684643,74.28423214,74.28423214,74.28423214,148.5684643,148.5684643,74.28423214,74.28423214,74.28423214,74.28423214,148.5684643,164.5303654,82.2651827,82.2651827,82.2651827,82.2651827,82.2651827,82.2651827,82.2651827,82.2651827,73.67031287,73.67031287,98.22708382,73.67031287,98.22708382,73.67031287,1485.684643,491.1354191,822.651827
7620,318,12,219.3950146,146.2633431,146.2633431,146.2633431,73.13167155,73.13167155,73.13167155,146.2633431,146.2633431,73.13167155,73.13167155,73.13167155,73.13167155,146.2633431,161.9775866,80.98879329,80.98879329,80.98879329,80.98879329,80.98879329,80.98879329,80.98879329,80.98879329,72.52727757,72.52727757,96.70303676,72.52727757,96.70303676,72.52727757,1462.633431,483.5151838,809.8879329
7621,318,13,216.8126953,144.5417969,144.5417969,144.5417969,72.27089845,72.27089845,72.27089845,144.5417969,144.5417969,72.27089845,72.27089845,72.27089845,72.27089845,144.5417969,160.0710809,80.03554043,80.03554043,80.03554043,80.03554043,80.03554043,80.03554043,80.03554043,80.03554043,71.6736183,71.6736183,95.5648244,71.6736183,95.5648244,71.6736183,1445.417969,477.824122,800.3554043
7622,318,14,206.90651,137.9376733,137.9376733,137.9376733,68.96883667,68.96883667,68.96883667,137.9376733,137.9376733,68.96883667,68.96883667,68.96883667,68.96883667,137.9376733,152.7574234,76.37871169,76.37871169,76.37871169,76.37871169,76.37871169,76.37871169,76.37871169,76.37871169,68.39884629,68.39884629,91.19846172,68.39884629,91.19846172,68.39884629,1379.376733,455.9923086,763.7871169
7623,318,15,212.0273805,141.351587,141.351587,141.351587,70.6757935,70.6757935,70.6757935,141.351587,141.351587,70.6757935,70.6757935,70.6757935,70.6757935,141.351587,156.5381211,78.26906057,78.26906057,78.26906057,78.26906057,78.26906057,78.26906057,78.26906057,78.26906057,70.09169603,70.09169603,93.45559471,70.09169603,93.45559471,70.09169603,1413.51587,467.2779735,782.6906057
7624,318,16,217.9652559,145.3101706,145.3101706,145.3101706,72.65508531,72.65508531,72.65508531,145.3101706,145.3101706,72.65508531,72.65508531,72.65508531,72.65508531,145.3101706,160.9220071,80.46100357,80.46100357,80.46100357,80.46100357,80.46100357,80.46100357,80.46100357,80.46100357,72.05463006,72.05463006,96.07284008,72.05463006,96.07284008,72.05463006,1453.101706,480.3642004,804.6100357
7625,318,17,212.3775255,141.585017,141.585017,141.585017,70.79250849,70.79250849,70.79250849,141.585017,141.585017,70.79250849,70.79250849,70.79250849,70.79250849,141.585017,156.7966304,78.39831519,78.39831519,78.39831519,78.39831519,78.39831519,78.39831519,78.39831519,78.39831519,70.20744644,70.20744644,93.60992859,70.20744644,93.60992859,70.20744644,1415.85017,468.0496429,783.9831519
7626,318,18,211.3125011,140.8750008,140.8750008,140.8750008,70.43750038,70.43750038,70.43750038,140.8750008,140.8750008,70.43750038,70.43750038,70.43750038,70.43750038,140.8750008,156.0103314,78.00516571,78.00516571,78.00516571,78.00516571,78.00516571,78.00516571,78.00516571,78.00516571,69.85537228,69.85537228,93.14049637,69.85537228,93.14049637,69.85537228,1408.750008,465.7024819,780.0516571
